MTS793|MPT|DEU|1|2|,|.|:|49|1|1|A

Bediener Information						Zeit:	18,163086	s	18.07.2014 11:27:36
Datum : 	18.7.2014
Prüfer : 	Kh
Probenbezeichnung :  	Maack 8.2 Drucklversuch Probe BK 08 B
Bemerkungen	Kraftgeregelt 3,9 kN/s
Masse :	3805,9
Durchmesser :	100,4
Länge :	199,5
Bediener Information Ende

Datenerfassung						Zeit:	530,17969	s	18.07.2014 11:36:08
Datum	Laufzeit	Ch 1 Kraft Sollwert	Ch 1 Kraft	Ch 1 Weg	1944 B	1281068	2157
41838	58,672852	-122,70181	-122,79958	-0,26201904	-0,043020725	-0,028728984	-0,039329
41838	59,172852	-124,65181	-124,72832	-0,26537478	-0,043670326	-0,029239541	-0,039864082
41838	59,672852	-126,60181	-126,69975	-0,26885569	-0,044334799	-0,02972509	-0,0405837
41838	60,172852	-128,5518	-128,68001	-0,27209073	-0,044988871	-0,030267065	-0,041225627
41838	60,672852	-130,5018	-130,61351	-0,27392507	-0,045498639	-0,030934075	-0,041843969
41838	61,172852	-132,45181	-132,52371	-0,27793646	-0,04617402	-0,031433422	-0,042482994
41838	61,672852	-134,40181	-134,47104	-0,28051883	-0,04678762	-0,032008495	-0,043171253
41838	62,172852	-136,35181	-136,45096	-0,28418154	-0,04740575	-0,032578267	-0,043830097
41838	62,672852	-138,3018	-138,27046	-0,28664768	-0,047922522	-0,033140298	-0,044346798
41838	63,172852	-140,2518	-140,26576	-0,28968155	-0,048601836	-0,033726275	-0,045067687
41838	63,672852	-142,20181	-142,21846	-0,29342473	-0,049219668	-0,034200691	-0,045765337
41838	64,172852	-144,15181	-144,18396	-0,29557943	-0,049806952	-0,034812164	-0,046404734
41838	64,672852	-146,10181	-146,09851	-0,29915124	-0,050402105	-0,035375386	-0,047011312
41838	65,172852	-148,0518	-148,0851	-0,30207485	-0,051067412	-0,035884131	-0,047639143
41838	65,672852	-150,00182	-150,03339	-0,30487478	-0,0516873	-0,036515664	-0,048368014
41838	66,172852	-151,95181	-151,97763	-0,30750185	-0,052312911	-0,037072849	-0,048955467
41838	66,672852	-153,90181	-153,93085	-0,31113625	-0,052938849	-0,037563905	-0,049566679
41838	67,172852	-155,85181	-155,83197	-0,31408966	-0,053516477	-0,03816887	-0,050281622
41838	67,672852	-157,8018	-157,86494	-0,31699538	-0,05415827	-0,038861711	-0,050949495
41838	68,172852	-159,75182	-159,79846	-0,32000393	-0,054755986	-0,039367434	-0,051529646
41838	68,672852	-161,70181	-161,75223	-0,32328367	-0,055391043	-0,039919648	-0,052215494
41838	69,172852	-163,65181	-163,67511	-0,32575428	-0,055951446	-0,040543497	-0,052910395
41838	69,672852	-165,60181	-165,62935	-0,32884181	-0,056579828	-0,041027725	-0,053474087
41838	70,172852	-167,5518	-167,59305	-0,33254474	-0,05718419	-0,041557163	-0,054188546
41838	70,672852	-169,50182	-169,55966	-0,33502132	-0,057849675	-0,042202175	-0,05486849
41838	71,172852	-171,45181	-171,51791	-0,33800006	-0,05839777	-0,042857163	-0,055442408
41838	71,672852	-173,40181	-173,5005	-0,34088641	-0,059040129	-0,043368086	-0,056090757
41838	72,172852	-175,35181	-175,44975	-0,34443736	-0,059673876	-0,043976948	-0,056825824
41838	72,672852	-177,3018	-177,3331	-0,3469035	-0,060197651	-0,044446889	-0,057330981
41838	73,172852	-179,25182	-179,30246	-0,34964979	-0,060798109	-0,045053385	-0,058066476
41838	73,672852	-181,20181	-181,22598	-0,35250932	-0,061430454	-0,045685105	-0,058720712
41838	74,172852	-183,15181	-183,19156	-0,35486519	-0,062049747	-0,046182271	-0,059342131
41838	74,672852	-185,10181	-185,13078	-0,35841465	-0,062593728	-0,046823375	-0,060022779
41838	75,172852	-187,0518	-187,13217	-0,3606081	-0,063156277	-0,047407918	-0,060660496
41838	75,672852	-188,86987	-189,04108	-0,36396086	-0,063862622	-0,047954518	-0,061281644
41838	76,172852	-186,91988	-186,89658	-0,36137104	-0,063346773	-0,047481243	-0,060757481
41838	76,672852	-184,96988	-184,88657	-0,3597483	-0,062991142	-0,04708055	-0,060257614
41838	77,172852	-183,01987	-182,9511	-0,3574416	-0,062575608	-0,046576034	-0,059801236
41838	77,672852	-181,06987	-180,96603	-0,35470128	-0,061986595	-0,046185732	-0,059198737
41838	78,172852	-179,11987	-179,0071	-0,35167933	-0,061580807	-0,045669705	-0,058682561
41838	78,672852	-177,16988	-177,08525	-0,34950972	-0,061075091	-0,045214053	-0,058228757
41838	79,172852	-175,21988	-175,10551	-0,34719855	-0,060568243	-0,044789992	-0,057605729
41838	79,672852	-173,26987	-173,16682	-0,34478009	-0,060108006	-0,04420425	-0,057112414
41838	80,172852	-171,31987	-171,22562	-0,3418386	-0,059620649	-0,043793172	-0,056566346
41838	80,672852	-169,36987	-169,27942	-0,33876896	-0,059263438	-0,043243967	-0,055971596
41838	81,172852	-167,41988	-167,31807	-0,33749938	-0,058627844	-0,042816982	-0,055499569
41838	81,672852	-165,46988	-165,39404	-0,33475012	-0,058122158	-0,042371813	-0,055009738
41838	82,172852	-163,51987	-163,42696	-0,33197105	-0,057667613	-0,041753288	-0,054472808
41838	82,672852	-161,56987	-161,48016	-0,32937229	-0,057165146	-0,041394047	-0,053870298
41838	83,172852	-159,61987	-159,57321	-0,32624453	-0,056726933	-0,040833376	-0,053351149
41838	83,672852	-157,66988	-157,61829	-0,32387227	-0,056201607	-0,040377889	-0,052859493
41838	84,172852	-155,71988	-155,65503	-0,32098144	-0,055652022	-0,039910667	-0,052235648
41838	84,672852	-153,76987	-153,73535	-0,3186658	-0,055160046	-0,039379768	-0,051701881
41838	85,172852	-151,81987	-151,79367	-0,31624138	-0,054709852	-0,038914382	-0,051212221
41838	85,672852	-149,86987	-149,80855	-0,31376481	-0,054121405	-0,038551014	-0,050538763
41838	86,172852	-147,91988	-147,8383	-0,3109321	-0,053610951	-0,037943214	-0,049985483
41838	86,672852	-145,96988	-145,91644	-0,30764788	-0,053090692	-0,037560079	-0,049472932
41838	87,172852	-144,01987	-143,95982	-0,30548871	-0,052659959	-0,03694291	-0,048983157
41838	87,672852	-142,06987	-141,9798	-0,30323863	-0,052075118	-0,036538422	-0,048359659
41838	88,172852	-140,11987	-140,03876	-0,3000319	-0,051557392	-0,035958864	-0,047774721
41838	88,672852	-138,16988	-138,10858	-0,29715598	-0,051053315	-0,035462067	-0,047247812
41838	89,172852	-136,21988	-136,09476	-0,29475093	-0,050491959	-0,035007812	-0,046684407
41838	89,672852	-134,26987	-134,16972	-0,29165149	-0,049995095	-0,034596644	-0,046073336
41838	90,172852	-132,31987	-132,25241	-0,28880537	-0,049489021	-0,033936352	-0,04557896
41838	90,672852	-130,36987	-130,24489	-0,28621107	-0,04894948	-0,03355537	-0,044941138
41838	91,172852	-128,41988	-128,30928	-0,28268993	-0,0484097	-0,033001948	-0,04439728
41838	91,672852	-126,46987	-126,34538	-0,27996004	-0,047925204	-0,032501668	-0,043847494
41838	92,172852	-124,51987	-124,43203	-0,27730614	-0,047337919	-0,032098159	-0,043288413
41838	92,672852	-122,56987	-122,44646	-0,2754733	-0,046712726	-0,031562362	-0,042647164
41838	93,172852	-120,61987	-120,51199	-0,27145594	-0,046249002	-0,031012362	-0,042102329
41838	93,672852	-118,66987	-118,58681	-0,26939213	-0,045679718	-0,030468827	-0,041604903
41838	94,172852	-116,71987	-116,61115	-0,26631504	-0,045045316	-0,030057732	-0,040970843
41838	94,672852	-114,76987	-114,65501	-0,26300699	-0,044537932	-0,029560158	-0,040350929
41838	95,172852	-112,81987	-112,74432	-0,26068985	-0,043896556	-0,029119244	-0,039802238
41838	95,672852	-110,86987	-110,80867	-0,25749207	-0,043411732	-0,028732009	-0,039328977
41838	96,172852	-108,91987	-108,86359	-0,25381595	-0,042864919	-0,028122172	-0,038701583
41838	96,672852	-106,96987	-106,89892	-0,25215447	-0,042225093	-0,027597498	-0,038059216
41838	97,172852	-105,01987	-104,93665	-0,24832338	-0,041629285	-0,027205313	-0,037497822
41838	97,672852	-103,06987	-103,03289	-0,24571419	-0,041059136	-0,02666487	-0,036951572
41838	98,172852	-101,11987	-101,05672	-0,24183691	-0,040475339	-0,026237313	-0,036278233
41838	98,672852	-99,169868	-99,108276	-0,2395153	-0,039886475	-0,025855346	-0,035724238
41838	99,172852	-97,219872	-97,190521	-0,23507327	-0,039298922	-0,025318021	-0,035197709
41838	99,672852	-95,269867	-95,175583	-0,23252368	-0,038709641	-0,024806671	-0,034490641
41838	100,17285	-93,31987	-93,242592	-0,22838712	-0,038027942	-0,024327239	-0,033942815
41838	100,67285	-91,369873	-91,284195	-0,22559911	-0,037421525	-0,023823641	-0,033413507
41838	101,17285	-89,419868	-89,357254	-0,22217333	-0,036826372	-0,023373552	-0,032797985
41838	101,67285	-87,469872	-87,359108	-0,21883845	-0,036161661	-0,02288687	-0,032153368
41838	102,17285	-85,519867	-85,402435	-0,21580309	-0,035606802	-0,022432858	-0,031573743
41838	102,67285	-83,56987	-83,482178	-0,21173209	-0,034927487	-0,021990798	-0,031040657
41838	103,17285	-81,619873	-81,522118	-0,20878315	-0,03424561	-0,021350639	-0,030373897
41838	103,67285	-79,669868	-79,563759	-0,20547658	-0,033642948	-0,020991443	-0,029804312
41838	104,17285	-77,719872	-77,651535	-0,2024889	-0,032914788	-0,020483403	-0,029194744
41838	104,67285	-75,769867	-75,698311	-0,19860864	-0,03234297	-0,019960035	-0,028585484
41838	105,17285	-73,81987	-73,74144	-0,19515604	-0,031566918	-0,019537017	-0,028000686
41838	105,67285	-71,869873	-71,796875	-0,19232035	-0,03094691	-0,019030431	-0,027395777
41838	106,17285	-69,919868	-69,87059	-0,18842369	-0,030275047	-0,018559368	-0,026863614
41838	106,67285	-67,969872	-67,896988	-0,18406957	-0,029539287	-0,018137364	-0,026122734
41838	107,17285	-66,019867	-65,948082	-0,18067509	-0,028935045	-0,017611559	-0,025561171
41838	107,67285	-64,06987	-64,040359	-0,17810762	-0,028194457	-0,01714837	-0,024965229
41838	108,17285	-62,119869	-62,097054	-0,17395765	-0,027474403	-0,016620576	-0,024276139
41838	108,67285	-60,169868	-60,109421	-0,17023236	-0,026855975	-0,016125094	-0,023654148
41838	109,17285	-58,219872	-58,156765	-0,16617179	-0,026089638	-0,015680857	-0,02303309
41838	109,67285	-56,269871	-56,247219	-0,16230792	-0,025426	-0,015186773	-0,022491612
41838	110,17285	-54,31987	-54,248901	-0,15803576	-0,024674565	-0,014704642	-0,021731813
41838	110,67285	-52,369869	-52,37532	-0,15432537	-0,024058938	-0,014297405	-0,021179026
41838	111,17285	-50,419868	-50,425304	-0,15039444	-0,023278952	-0,013701059	-0,020599183
41838	111,67285	-48,469868	-48,414494	-0,14608502	-0,022541523	-0,013250763	-0,019904297
41838	112,17285	-46,519871	-46,502537	-0,14255047	-0,021873474	-0,012730232	-0,019217147
41838	112,67285	-44,56987	-44,545052	-0,13813823	-0,021080822	-0,01224048	-0,018544715
41838	113,17285	-42,619869	-42,607624	-0,13379157	-0,020265758	-0,011804202	-0,017935002
41838	113,67285	-40,669868	-40,621586	-0,13017207	-0,019507617	-0,01132736	-0,017182993
41838	114,17285	-38,719868	-38,639488	-0,12551099	-0,01873827	-0,010878828	-0,016570807
41838	114,67285	-36,769871	-36,722065	-0,12104213	-0,017934442	-0,010485345	-0,015901934
41838	115,17285	-34,81987	-34,770737	-0,11635423	-0,017101616	-0,0099372435	-0,015212562
41838	115,67285	-32,869869	-32,802788	-0,11224002	-0,01632148	-0,009543974	-0,014529755
41838	116,17285	-30,919868	-30,861567	-0,10731071	-0,015491486	-0,0089655239	-0,013828445
41838	116,67285	-28,96987	-28,929424	-0,10233074	-0,014737338	-0,0085016973	-0,013167961
41838	117,17285	-27,019869	-26,937611	-0,097259879	-0,01383546	-0,0081391307	-0,012307728
41838	117,67285	-25,069868	-25,027369	-0,092153251	-0,013040721	-0,007560811	-0,011739273
41838	118,17285	-23,119869	-23,094976	-0,087690353	-0,012177795	-0,0071584815	-0,011064138
41838	118,67285	-21,169868	-21,117958	-0,081731379	-0,011290371	-0,0066948775	-0,010247223
41838	119,17285	-19,21987	-19,17663	-0,076708198	-0,01052177	-0,0062036365	-0,0095487684
41838	119,67285	-17,269869	-17,17029	-0,070872903	-0,0095667839	-0,0057347245	-0,0088359453
41838	120,17285	-15,319869	-15,309139	-0,065088272	-0,0087510347	-0,0052871718	-0,0081206039
41838	120,67285	-13,369868	-13,339815	-0,05864054	-0,0078009367	-0,0047670035	-0,0072872043
41838	121,17285	-11,419868	-11,37558	-0,052021444	-0,0069668293	-0,0042946246	-0,0065161623
41838	121,67285	-9,4698687	-9,5316133	-0,044961274	-0,0060952306	-0,003832543	-0,0057676993
41838	122,17285	-7,5198684	-8,0303535	-0,038866699	-0,0052439272	-0,0035424498	-0,00521053
41838	122,67285	-5,5698686	-5,7669392	-0,028900802	-0,0041880906	-0,0030848153	-0,0042516924
41838	123,17285	-4,2164531	-4,0121508	-0,018849969	-0,0032962561	-0,0026385526	-0,0035106428
41838	123,67285	-6,1664534	-4,7339611	-0,021208823	-0,0035316646	-0,0027176302	-0,0037140474
41838	124,17285	-8,1164532	-8,1075821	-0,036326051	-0,0047793984	-0,0034993079	-0,004706189
41838	124,67285	-10,066453	-10,07432	-0,043815374	-0,0055118799	-0,0037003784	-0,0053149201
41838	125,17285	-12,016454	-12,048313	-0,050038099	-0,0062089562	-0,0041309781	-0,0060283914
41838	125,67285	-13,966454	-14,039103	-0,055983663	-0,0069516301	-0,004477846	-0,0067046471
41838	126,17285	-15,916453	-15,973088	-0,061953068	-0,0077159405	-0,0050042691	-0,0073394142
41838	126,67285	-17,866453	-17,935802	-0,068110228	-0,0083585083	-0,0054502902	-0,0079541579
41838	127,17285	-19,816454	-19,901159	-0,072295964	-0,0091102123	-0,0058158864	-0,0086572543
41838	127,67285	-21,766453	-21,825745	-0,077725947	-0,0097799599	-0,0062881857	-0,0092694014
41838	128,17285	-23,716454	-23,806334	-0,08251071	-0,010556489	-0,0068766493	-0,0098686777
41838	128,67285	-25,666454	-25,72728	-0,087440014	-0,011173368	-0,0072982656	-0,010540802
41838	129,17285	-27,616453	-27,728382	-0,093533099	-0,011988878	-0,0078743929	-0,011176929
41838	129,67285	-29,566454	-29,691111	-0,097002089	-0,012697279	-0,0083406158	-0,011804692
41838	130,17285	-31,516455	-31,592031	-0,10209382	-0,013371706	-0,0088388147	-0,012370359
41838	130,67285	-33,466454	-33,566116	-0,10648072	-0,014067918	-0,0093467738	-0,013102172
41838	131,17285	-35,416454	-35,460892	-0,11086613	-0,014651179	-0,009770792	-0,013655331
41838	131,67285	-37,366455	-37,472282	-0,11532158	-0,015439332	-0,01032564	-0,014385151
41838	132,17285	-39,316456	-39,403667	-0,11923015	-0,016108453	-0,010870167	-0,015069047
41838	132,67285	-41,266453	-41,293476	-0,12320131	-0,016776413	-0,011233729	-0,015629722
41838	133,17285	-43,216454	-43,27063	-0,12771934	-0,017489821	-0,011870692	-0,016304534
41838	133,67285	-45,166454	-45,234882	-0,132671	-0,01812616	-0,012296813	-0,016930649
41838	134,17285	-47,116455	-47,144951	-0,1360774	-0,018790275	-0,012882149	-0,017555878
41838	134,67285	-49,066456	-49,093182	-0,14027208	-0,019452721	-0,013532088	-0,018194519
41838	135,17285	-51,016453	-51,10891	-0,1441285	-0,020147979	-0,013921861	-0,018885234
41838	135,67285	-52,966454	-52,974609	-0,14800429	-0,020718575	-0,014555282	-0,019463779
41838	136,17285	-54,916454	-54,958195	-0,15182197	-0,021374851	-0,015048935	-0,020068277
41838	136,67285	-56,866455	-56,934624	-0,15638918	-0,022038072	-0,015537744	-0,020710133
41838	137,17285	-58,816456	-58,900291	-0,15905946	-0,022757173	-0,016079934	-0,021339629
41838	137,67285	-60,766453	-60,835052	-0,16387701	-0,023358494	-0,016573481	-0,02189103
41838	138,17285	-62,716454	-62,810627	-0,16697347	-0,024003625	-0,017165912	-0,022623427
41838	138,67285	-64,666458	-64,763634	-0,17106682	-0,02464962	-0,017742408	-0,02324906
41838	139,17285	-66,616455	-66,680267	-0,1742512	-0,025277108	-0,018108441	-0,023835918
41838	139,67285	-68,566452	-68,662895	-0,17795265	-0,025893331	-0,018656606	-0,02451179
41838	140,17285	-70,516457	-70,616165	-0,18163323	-0,026557684	-0,019254174	-0,025077624
41838	140,67285	-72,466454	-72,502647	-0,18513501	-0,027122766	-0,019617047	-0,025677364
41838	141,17285	-74,416458	-74,494949	-0,18809885	-0,027724624	-0,020309564	-0,026365783
41838	141,67285	-76,366455	-76,468781	-0,19215494	-0,02839306	-0,020732883	-0,027018888
41838	142,17285	-78,316452	-78,362816	-0,19530207	-0,029052645	-0,021391451	-0,027550934
41838	142,67285	-80,266457	-80,27346	-0,19896924	-0,029577583	-0,021813214	-0,028160963
41838	143,17285	-82,216454	-82,250587	-0,20222515	-0,030252218	-0,022372343	-0,028813574
41838	143,67285	-84,166458	-84,155144	-0,20596683	-0,030830383	-0,022820164	-0,029379031
41838	144,17285	-86,116455	-86,150566	-0,20843893	-0,03146103	-0,02337371	-0,030017156
41838	144,67285	-88,066452	-88,121742	-0,21176338	-0,032071024	-0,023846559	-0,030687381
41838	145,17285	-90,016457	-90,098572	-0,21612197	-0,032666296	-0,024468536	-0,031262357
41838	145,67285	-91,966454	-92,046097	-0,21977723	-0,033324629	-0,024930619	-0,031907458
41838	146,17285	-93,916458	-94,027054	-0,22261292	-0,033970267	-0,025534734	-0,032537773
41838	146,67285	-95,866455	-95,951691	-0,22587031	-0,034479767	-0,025991013	-0,033101764
41838	147,17285	-97,816452	-97,917992	-0,22946298	-0,03510344	-0,02648841	-0,033739686
41838	147,67285	-99,766457	-99,882469	-0,23270845	-0,035732418	-0,027024295	-0,034386031
41838	148,17285	-101,71645	-101,85821	-0,2365455	-0,036302447	-0,027570924	-0,034955572
41838	148,67285	-103,66646	-103,7505	-0,23970455	-0,036832213	-0,028023135	-0,035537489
41838	149,17285	-105,61646	-105,70099	-0,24291128	-0,037449151	-0,028667625	-0,036107492
41838	149,67285	-107,56645	-107,66624	-0,245592	-0,038024127	-0,029177338	-0,036793679
41838	150,17285	-109,51646	-109,60046	-0,24896711	-0,038592398	-0,029602336	-0,03736344
41838	150,67285	-111,46645	-111,54971	-0,25227815	-0,039198428	-0,030218188	-0,038033068
41838	151,17285	-113,41646	-113,53361	-0,2549842	-0,039693654	-0,030703204	-0,038655967
41838	151,67285	-115,36646	-115,44662	-0,25813431	-0,040300936	-0,031177653	-0,039207269
41838	152,17285	-117,31646	-117,44397	-0,2615422	-0,040886343	-0,03177917	-0,03980533
41838	152,67285	-119,26646	-119,3692	-0,26437938	-0,041456848	-0,032310974	-0,040455718
41838	153,17285	-121,21645	-121,29078	-0,26771575	-0,041990578	-0,032804154	-0,041014984
41838	153,67285	-123,16646	-123,20775	-0,26991665	-0,042537838	-0,033260446	-0,041559238
41838	154,17285	-125,11646	-125,16845	-0,27285814	-0,043008566	-0,033897605	-0,042258132
41838	154,67285	-127,06646	-127,14688	-0,27634203	-0,043591589	-0,034408145	-0,042827357
41838	155,17285	-129,01645	-129,10393	-0,27920902	-0,044161886	-0,034906056	-0,043376442
41838	155,67285	-130,96646	-131,02458	-0,28280467	-0,04469502	-0,035490874	-0,044015259
41838	156,17285	-132,91646	-132,98911	-0,28600246	-0,045242906	-0,035898976	-0,044656321
41838	156,67285	-134,86646	-134,89761	-0,28929859	-0,045802802	-0,036452189	-0,045179352
